name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
ผึ้งน้อย เบเกอรี่ (Phungnoi Bakery),3.4,10,ซอย 6 บัานใหม่หลังมอ หมู่ที่ 14 เชียงใหม่,"['ขนมเค้กนมสด', 'วาฟเฟิลเนยสด', 'ขนมปังโรลหมูหยอง', 'วาฟเฟิล', 'เปี้ยยี่ปุ่นไส้ถั่ว', 'วัฟเฟอร์']",09:00 - 22:00,,1,,"['attentive', 'delicious', 'soft', 'worth it', 'enjoyable', 'fresh', 'warm', 'fragrant', 'value for money']",2,9,True,,,False,,True,True
ปางแฟนรีสอร์ท (ปางแฟน BACK TO BASIC),3.3,37,ทางหลวงแผ่นดินหมายเลข 118 เชียงใหม่ (อยู่ติดถนนเลย),"['ปีกไก่ทอด', 'ชาเขียวเย็น', 'คาปูชิโน่เย็น', 'เส้นใหญ่กะเพราบก', 'ยำแหนม', 'นมสดช็อคโกแลต', 'ลาเต้', 'ขาหมูเยอรมัน', 'ข้าวหมูกระเทียมขลุกขลิก', 'เอสเพรสโซ่เย็น']",08:30 - 18:00,,2,40,"['attentive', 'delicious', 'good atmosphere', 'soft', 'worth it', 'excellent service', 'authentic', 'fresh', 'good service', 'value for money', 'lovely', 'unlovely']",10,68,True,True,False,False,,True,True
Prime Coffee (ไพมคอฟฟี),3.7,6,1317 ตำบลต้นเปา อำเภอสันกำแพง เชียงใหม่ ประเทศไทย 50130 เชียงใหม่ (โครงการPrego Mall ถนนสันกำแพงสายใหม่),"['เอสเพรสโซ่เย็น Iced Espresso', 'อเมริกาโน่ผลไม้รวม Tropical Americano', 'อเมริกาโน่ยูซุ Yuzu Americano', 'นมสดร้อน Hot Milk', 'นมคาราเมลร้อน Hot Caramel Milk', 'ลินด์ดาร์กช็อคโกแลตมอคค่าร้อน Hot Lindt Dark Chocolate Mocha', 'ครัวซองเนยสด', 'ครัวซองอัลมอนด์']",07:00 - 17:00,,1,40,"['soft', 'enjoyable', 'tasty', 'fragrant', 'good service', 'value for money']",0,0,True,True,,False,True,True,True
ดำเนินสะดวก (DAMNOEN SADUAK RESTAURANT),3.7,46,"107, ซอย 7 บัานใหม่หลังมอ หมู่ที่ 14 สุเทพ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (เข้าซอยตรงข้ามประตูวิดวะ ตรงเข้ามาประมาณ 200 เมตร ร้านอยู่ขวามือ เยื้องๆ ร้าน Sweet Stories)","['ชาเขียวเย็น', 'โกโก้ปั่น', 'เอสเปรสโซ่ร้อน', 'เอสเปรสโซ่เย็น', 'เอสเปรสโซ่ปั่น', 'แดงโซดา', 'อเมริกาโนร้อน']",09:00 - 19:30,09:00 - 19:30,1,40,"['attentive', 'delicious', 'soft', 'good atmosphere', 'worth it', 'excellent service', 'lovely', 'fresh', 'tasty', 'fragrant', 'good service', 'value for money', 'affordable', 'beautiful', 'adorable']",0,0,False,True,False,False,True,,True
S-Press Shop By Shangri-La Chiang Mai,4.0,1,ชั้น G เซ็นทรัลเฟสติวัล เชียงใหม่ ตำบล ฟ้าฮ่าม อำเภอเมืองเชียงใหม่ เชียงใหม่ ประเทศไทย 50000 เชียงใหม่ (ชั้น G เซนทรัลเฟสติวัล เชียงใหม่),['ครัวซองต์ชาเขียวมัชฉะ'],10:00 - 21:00,,1,,['fresh'],0,0,True,,,,,,
Grow Playground,4.0,2,39/3 ชม.6021 ตำบล สันกำแพง อำเภอสันกำแพง เชียงใหม่ ประเทศไทย เชียงใหม่ (ร้านอยู่ติดกับ อบต.สันกำแพง ค่ะ),"['เพียวมัทฉะไวท์พีช', 'อเมริกาโน่ไวท์พีช', 'อเมริกาโน่ยูสุ', 'Iced Thai coffee เอสเปรสโซ่เย็น\nกาแฟเย็นแบบไทย หวานมัน แพคแยกขวดนะคะ', 'Iced Thai Tea ชาเย็น']",08:30 - 17:00,09:00 - 16:30,1,40,['attentive'],0,0,True,True,,False,True,True,True
Butter Is Butter Too,4.0,2,"1, ป่าแดด เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่","[""Kentucky Style BBQ 'd Pull Pork With all Fixins"", 'Bacon Mookmiffin', 'Frozen Yogurt Strawberry Shake', 'ลาเต้เย็น', 'English Breakfast']",08:00 - 17:00,,2,40,"['fresh', 'delicious', 'lovely', 'beautiful']",0,0,True,True,False,False,True,,
PaulPete Cafe,3.4,2,"232/3, ม.2 หางดง หางดง เชียงใหม่ เชียงใหม่ (หมู่บ้านฟ้างามวินเลจ)","['ขนมปังปิ้งเนยนม\nใช้เนยสดแท้ ขนมปังหนานุ่ม', 'แบล็คออเรนจ์\nSunquick orange+ double espresso', 'คอฟฟี่มัทฉะ\nมัทฉะแท้+นมสด+เอสเพรสโซช็อท', 'โกโก้เย็น', 'ขนมปังปิ้งนูเทลล่า']",09:30 - 16:00,09:00 - 16:00,1,10,"['attentive', 'value for money', 'delicious']",0,0,True,True,,,True,,
Star Coffee,3.0,1,"ยุหว่า, สันป่าตอง, จ.เชียงใหม่, 50120, ประเทศไทย เชียงใหม่",,06:00 - 18:00,,1,10,[],0,0,True,True,,,,,
Love Earth Coffee Roastery.,4.0,4,2 Sriwichai S. 2 ตำบลสุเทพ เชียงใหม่ 50200 เชียงใหม่,"['Dirty', 'Croffle', 'Picolo', 'Croissants', 'Hot Honey', 'Caramel']",09:00 - 17:00,,2,40,"['soft', 'good service', 'fragrant', 'delicious']",0,0,True,True,True,False,True,,
Nathi Cottage - นทีคอทเทจ (นทีคอทเทจ),4.1,6,อาคาร nathi cottage เชียงใหม่ (บ้านแพะซอย7 อยู่ที่เดียวกับร้านฮอมคาเฟ่),"['สปาเก็ตตี้คาโบนาร่า', 'ฮันนี่โทส (สตอเบอร์รี่+กล้วย)', 'Choccolate fudge cake\nเค้กช็อคโแลตเนื้อนุ่ม', 'ขนมปังเนยสด 3 ปอนด์', 'ช็อคโกแลตโทส']",09:00 - 18:00,,2,40,"['attentive', 'delicious', 'value for money', 'good service', 'lovely']",3,12,True,True,True,,True,,
Sweet on Earth (สวีต ออน เอิร์ธ),4.1,6,"310 ม. 3, ทางลัดไปคอกหมูป่า สันนาเม็ง สันทราย เชียงใหม่ เชียงใหม่ (ร้านย้ายจากสมุทรปราการ มาเชียงใหม่แล้วนะครับ)","['Coffee Soda\nEspresso shot with Soda', 'Tea\nชาไทย, ชาเขียว, ชากุหลาบ, ชาอัญชัน ชงกับนมผสมสุดกลมกล', 'ลาเต้เย็น หวานน้อย', 'โกโก้เย็น ไม่ปั่น', 'ลาเต้เย็น หวานน้อย', 'โกโก้เย็น ไม่ปั่น', 'Chocolate cake', 'Coffee Soda\nEspresso shot with Soda', 'Orange Cake']",09:00 - 17:00,09:30 - 16:00,2,40,"['delicious', 'tasty', 'good service', 'beautiful', 'affordable']",0,0,True,True,False,False,True,,
April’s Bakery (เอพริล เบเกอรี่),3.8,15,99/3 ถนน ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง เชียงใหม่ (บริเวณหน้าศูนย์อาหารชั้น 4),"['พายมันม่วง', 'พายไส้ไก่น้ำผึ้ง', 'พายไส้หมูแดง', 'พายทูน่า', 'พายคัสตาร์ด', 'ไส้เผือก', 'ไส้ไก่อบน้ำผึ้ง', 'พายมะพร้าว', 'พายชาไทย', 'พายฟักทอง', 'พายมะพร้าว', 'พายงาดำ', 'พายเผือก', 'พายข้าวโพด', 'พายฟักทอง']",11:00 - 21:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['attentive', 'adorable', 'delicious', 'soft', 'worth it', 'enjoyable', 'not tasty', 'value for money', 'lovely']",8,19,True,,False,False,True,True,True
COFFEE WAFคอฟฟี่วอฟ (Coffee-Waffle-Salad),4.0,3,"ซอยระแกง 3 ก, ตำบลหายยา, เชียงใหม่, จ.เชียงใหม่, 50100, ประเทศไทย เชียงใหม่","['ลาเต้เย็น', 'คาปูชิโน่เย็น', 'อเมริกาโนเย็น', 'เอสเพรสโซเย็น', 'ชาเย็น']",08:00 - 16:00,,1,40,"['fresh', 'fragrant', 'value for money']",0,0,True,True,,False,,,
Jario Coffee,3.7,42,555/1-2 Fifth Avenue Complex เชียงใหม่ (ในโครงการ Fifth Avenue),"['ลาเต้ร้อน', 'มอคค่าร้อน', 'อเมริกาโนร้อน', 'คาปูชิโน่ร้อน', 'เอสเพรสโซร้อน']",08:30 - 17:30,,1,80,"['attentive', 'delicious', 'soft', 'good atmosphere', 'worth it', 'enjoyable', 'excellent service', 'affordable', 'fresh', 'tasty', 'warm', 'fragrant', 'good service', 'beautiful', 'value for money', 'lovely', 'clean']",0,0,True,True,False,False,,True,True
กาแฟโอชา,3.6,12,"220/12, หมู่ที่3 ช้างเผือก เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (กาแฟโอชา อยู่เยื้องกับ สภ.ช้างเผือกกับสำนักงานสงเคราะห์ทหารผ่านศึก)","['โกโก้ เย็น', 'มอคค่า', 'อเมริกาโน่', 'อเมริกาโน่', 'มอคค่า', 'Americano + Plain Croffle', 'ปังปิ้ง เนย-น้ำตาล\nขนมปังปิ้ง เนยสดแท้ หอมๆ ราดด้วยน้ำตาล ทานเล่นก็อร่อย ทานคู่กาแฟก็เข้ากันสุดๆ )', 'ปังปิ้ง เนย-นม\nขนมปังปิ้ง เนยสดแท้ หอมๆ ราดด้วยนมข้นหวานฉ่ำๆๆ ทานเล่นก็อร่อย ทานคู่กาแฟก็เข้ากันสุดๆ )']",07:30 - 17:00,07:30 - 16:30,1,80,"['affordable', 'lovely', 'value for money', 'delicious']",0,0,True,True,False,False,True,True,True
มิส โดนัท,4.0,4,ตำบล บ้านกลาง เชียงใหม่ (อยู่ทุ่งเสี้ยวสันป่าตอง ใกล้ๆกับกาแฟอินทนนท์),"['โดนัท', 'Donut(54ชิ้น)']",07:00 - 19:00,,2,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"['affordable', 'beautiful', 'fragrant', 'delicious']",0,0,True,False,False,False,,True,True
The Thamel Coffee Shop (เดอะทาเมลค็อฟฟี่ช็อป),3.6,46,45-47 ถนน ข่วงเมรุ เชียงใหม่ (อยู่หัวมุมกลางตรอกเล่าโจ๊ว ตรงข้ามร้านเชียงใหม่พลาสติก ชั้นสอง),"['Cheese Ball', 'Mango Smoothies', 'Chaiya Tea', 'Lemon Tea', 'Apple Tea', 'Peach Tea', 'Mango Tea']",08:30 - 17:30,,1,40,"['good atmosphere', 'ugly', 'not tasty', 'warm', 'fragrant', 'nice-looking', 'value for money', 'attentive', 'not fragrant', 'tough', 'lovely', 'clean', 'soft', 'enjoyable', 'excellent service', 'fresh', 'delicious', 'tasty', 'beautiful', 'good service']",27,147,False,True,False,False,,True,True
